Time (s);Linear Acceleration x (m/s^2);Linear Acceleration y (m/s^2);Linear Acceleration z (m/s^2);Absolute acceleration (m/s^2);tipo
47.552053;0.088910;-0.217000;-1.390000;1.410000;CAMINAR
47.556864;0.130270;-0.216000;-1.360000;1.380000;CAMINAR
47.561675;0.191680;-0.199000;-1.310000;1.340000;CAMINAR
47.566486;0.227750;-0.158000;-1.250000;1.280000;CAMINAR
47.571297;0.247060;-0.155000;-1.220000;1.250000;CAMINAR
47.576107;0.223320;-0.123000;-1.100000;1.130000;CAMINAR
47.580918;0.218790;-0.138000;-1.040000;1.070000;CAMINAR
47.585729;0.251430;-0.129000;-0.991000;1.030000;CAMINAR
47.590540;0.261710;-0.103000;-0.894000;0.937000;CAMINAR
47.595350;0.290500;-0.050900;-0.828000;0.879000;CAMINAR
47.600161;0.276960;0.021300;-0.822000;0.868000;CAMINAR
47.604972;0.186610;0.066400;-0.797000;0.822000;CAMINAR
47.609783;0.073360;0.111000;-0.792000;0.803000;CAMINAR
47.614594;-0.021870;0.112000;-0.795000;0.804000;CAMINAR
47.619404;-0.105150;0.192000;-0.822000;0.850000;CAMINAR
47.624215;-0.243530;0.257000;-0.873000;0.942000;CAMINAR
47.629026;-0.345280;0.323000;-0.965000;1.070000;CAMINAR
47.633837;-0.460910;0.397000;-1.020000;1.190000;CAMINAR
47.638648;-0.534430;0.452000;-1.060000;1.270000;CAMINAR
47.643458;-0.628230;0.488000;-1.090000;1.350000;CAMINAR
47.648269;-0.688320;0.507000;-1.050000;1.360000;CAMINAR
47.653080;-0.715930;0.529000;-0.988000;1.330000;CAMINAR
47.657891;-0.722100;0.597000;-0.902000;1.300000;CAMINAR
47.662701;-0.708150;0.639000;-0.771000;1.230000;CAMINAR
47.667512;-0.695520;0.650000;-0.591000;1.120000;CAMINAR
47.672323;-0.629740;0.665000;-0.346000;0.979000;CAMINAR
47.677134;-0.541630;0.658000;-0.064900;0.855000;CAMINAR
47.681945;-0.476700;0.705000;0.117000;0.859000;CAMINAR
47.686755;-0.445050;0.748000;0.180000;0.888000;CAMINAR
47.691566;-0.463570;0.763000;0.161000;0.907000;CAMINAR
47.696377;-0.475910;0.746000;0.182000;0.903000;CAMINAR
47.701188;-0.458070;0.744000;0.201000;0.897000;CAMINAR
47.705998;-0.428350;0.745000;0.167000;0.876000;CAMINAR
47.710809;-0.392040;0.793000;0.101000;0.890000;CAMINAR
47.715620;-0.344430;0.834000;0.046900;0.903000;CAMINAR
47.720431;-0.377400;0.860000;0.018400;0.939000;CAMINAR
47.725242;-0.360270;0.835000;0.070000;0.912000;CAMINAR
47.730052;-0.304990;0.870000;0.125000;0.930000;CAMINAR
47.734863;-0.180410;0.901000;0.247000;0.951000;CAMINAR
47.739674;-0.069900;0.944000;0.381000;1.020000;CAMINAR
47.744485;-0.008840;0.945000;0.542000;1.090000;CAMINAR
47.749296;0.037890;0.878000;0.706000;1.130000;CAMINAR
47.754106;0.084800;0.843000;0.869000;1.210000;CAMINAR
47.758917;0.128410;0.836000;0.981000;1.300000;CAMINAR
47.763728;0.164890;0.796000;1.070000;1.350000;CAMINAR
47.768539;0.133100;0.762000;1.150000;1.390000;CAMINAR
47.773349;0.136860;0.711000;1.210000;1.410000;CAMINAR
47.778160;0.147000;0.649000;1.290000;1.450000;CAMINAR
47.782971;0.139140;0.656000;1.380000;1.540000;CAMINAR
47.787782;0.154680;0.622000;1.450000;1.590000;CAMINAR
47.792593;0.128700;0.569000;1.520000;1.630000;CAMINAR
47.797403;0.088230;0.533000;1.580000;1.670000;CAMINAR
47.802214;0.060360;0.491000;1.600000;1.680000;CAMINAR
47.807025;0.105630;0.478000;1.580000;1.660000;CAMINAR
47.811836;0.132950;0.483000;1.510000;1.590000;CAMINAR
47.816647;0.205750;0.476000;1.440000;1.530000;CAMINAR
47.821457;0.271740;0.487000;1.310000;1.420000;CAMINAR
47.826268;0.289670;0.507000;1.160000;1.300000;CAMINAR
47.831079;0.320980;0.491000;1.030000;1.190000;CAMINAR
47.835890;0.364860;0.549000;0.948000;1.150000;CAMINAR
47.840700;0.410690;0.543000;0.870000;1.100000;CAMINAR
47.845511;0.430990;0.594000;0.813000;1.090000;CAMINAR
47.850322;0.440320;0.641000;0.798000;1.110000;CAMINAR
47.855133;0.463850;0.672000;0.770000;1.120000;CAMINAR
47.859944;0.460210;0.685000;0.735000;1.100000;CAMINAR
47.864754;0.468230;0.705000;0.737000;1.120000;CAMINAR
47.869565;0.471770;0.747000;0.771000;1.170000;CAMINAR
47.874376;0.383060;0.706000;0.883000;1.190000;CAMINAR
47.879187;0.216040;0.676000;1.080000;1.290000;CAMINAR
47.883998;0.066730;0.564000;1.370000;1.490000;CAMINAR
47.888808;-0.075860;0.458000;1.760000;1.820000;CAMINAR
47.893619;-0.162270;0.383000;2.160000;2.200000;CAMINAR
47.898430;-0.280730;0.275000;2.580000;2.610000;CAMINAR
47.903241;-0.385300;0.154000;3.020000;3.040000;CAMINAR
47.908051;-0.517470;-0.004940;3.390000;3.430000;CAMINAR
47.912862;-0.605120;-0.093200;3.710000;3.760000;CAMINAR
47.917673;-0.546400;-0.191000;3.950000;4.000000;CAMINAR
47.922484;-0.405630;-0.251000;4.050000;4.080000;CAMINAR
47.927295;-0.238740;-0.330000;4.010000;4.030000;CAMINAR
47.932105;-0.053550;-0.455000;3.870000;3.900000;CAMINAR
47.936916;0.113520;-0.591000;3.570000;3.620000;CAMINAR
47.941727;0.254690;-0.712000;3.170000;3.260000;CAMINAR
47.946538;0.323190;-0.817000;2.780000;2.910000;CAMINAR
47.951348;0.354340;-0.900000;2.300000;2.500000;CAMINAR
47.956159;0.361150;-1.010000;1.840000;2.130000;CAMINAR
47.960970;0.388010;-1.010000;1.320000;1.710000;CAMINAR
47.965781;0.488670;-1.070000;0.831000;1.440000;CAMINAR
47.970592;0.622150;-1.130000;0.390000;1.340000;CAMINAR
47.975402;0.717320;-1.150000;-0.004260;1.360000;CAMINAR
47.980213;0.752150;-1.200000;-0.401000;1.470000;CAMINAR
47.985024;0.750270;-1.240000;-0.746000;1.630000;CAMINAR
47.989835;0.700550;-1.230000;-1.080000;1.790000;CAMINAR
47.994646;0.641970;-1.250000;-1.400000;1.980000;CAMINAR
47.999456;0.612130;-1.240000;-1.710000;2.200000;CAMINAR
48.004267;0.643840;-1.220000;-2.040000;2.460000;CAMINAR
48.009078;0.678790;-1.190000;-2.310000;2.690000;CAMINAR
48.013889;0.670320;-1.190000;-2.520000;2.870000;CAMINAR
48.018699;0.628820;-1.180000;-2.670000;2.990000;CAMINAR
48.023510;0.564560;-1.170000;-2.720000;3.020000;CAMINAR
48.028321;0.459020;-1.150000;-2.700000;2.970000;CAMINAR
48.033132;0.340160;-1.140000;-2.580000;2.840000;CAMINAR
48.037943;0.210900;-1.140000;-2.340000;2.610000;CAMINAR
48.042753;0.082380;-1.150000;-2.050000;2.350000;CAMINAR
48.047564;-0.023330;-1.190000;-1.750000;2.120000;CAMINAR
48.052375;-0.067090;-1.220000;-1.440000;1.890000;CAMINAR
48.057186;-0.119480;-1.240000;-1.160000;1.710000;CAMINAR
48.061997;-0.161220;-1.250000;-0.876000;1.530000;CAMINAR
48.066807;-0.161260;-1.230000;-0.653000;1.400000;CAMINAR
48.071618;-0.088460;-1.270000;-0.404000;1.330000;CAMINAR
48.076429;-0.023050;-1.280000;-0.156000;1.290000;CAMINAR
48.081240;0.129350;-1.300000;0.074100;1.300000;CAMINAR
48.086050;0.222730;-1.330000;0.248000;1.370000;CAMINAR
48.090861;0.337300;-1.390000;0.437000;1.500000;CAMINAR
48.095672;0.450300;-1.430000;0.618000;1.620000;CAMINAR
48.100483;0.591220;-1.490000;0.826000;1.810000;CAMINAR
48.105294;0.704900;-1.440000;1.040000;1.910000;CAMINAR
48.110104;0.824410;-1.450000;1.260000;2.090000;CAMINAR
48.114915;0.899350;-1.490000;1.430000;2.250000;CAMINAR
48.119726;0.942830;-1.500000;1.600000;2.390000;CAMINAR
48.124537;0.957160;-1.500000;1.710000;2.470000;CAMINAR
48.129347;0.948290;-1.500000;1.770000;2.500000;CAMINAR
48.134158;0.924540;-1.470000;1.730000;2.450000;CAMINAR
48.138969;0.918450;-1.450000;1.640000;2.370000;CAMINAR
48.143780;0.895380;-1.370000;1.450000;2.190000;CAMINAR
48.148591;0.835520;-1.320000;1.150000;1.940000;CAMINAR
48.153401;0.735680;-1.240000;0.810000;1.660000;CAMINAR
48.158212;0.688350;-1.200000;0.439000;1.450000;CAMINAR
48.163023;0.722270;-1.120000;0.057000;1.340000;CAMINAR
48.167834;0.775360;-0.989000;-0.306000;1.290000;CAMINAR
48.172645;0.856010;-0.949000;-0.679000;1.450000;CAMINAR
48.177455;0.882020;-0.908000;-0.999000;1.610000;CAMINAR
48.182266;0.806990;-0.871000;-1.240000;1.720000;CAMINAR
48.187077;0.727040;-0.832000;-1.460000;1.830000;CAMINAR
48.191888;0.583880;-0.777000;-1.560000;1.840000;CAMINAR
48.196698;0.457700;-0.725000;-1.630000;1.840000;CAMINAR
48.201509;0.381970;-0.661000;-1.650000;1.820000;CAMINAR
48.206320;0.337400;-0.614000;-1.640000;1.780000;CAMINAR
48.211131;0.270060;-0.568000;-1.630000;1.740000;CAMINAR
48.215942;0.213450;-0.549000;-1.580000;1.690000;CAMINAR
48.220752;0.171080;-0.514000;-1.540000;1.630000;CAMINAR
48.225563;0.145050;-0.469000;-1.490000;1.570000;CAMINAR
48.230374;0.154280;-0.454000;-1.420000;1.500000;CAMINAR
48.235185;0.218860;-0.423000;-1.360000;1.440000;CAMINAR
48.239995;0.218930;-0.398000;-1.290000;1.370000;CAMINAR
48.244806;0.194980;-0.366000;-1.200000;1.270000;CAMINAR
48.249617;0.191280;-0.393000;-1.090000;1.170000;CAMINAR
48.254428;0.150250;-0.389000;-0.987000;1.070000;CAMINAR
48.259239;0.122110;-0.381000;-0.849000;0.939000;CAMINAR
48.264049;0.125900;-0.360000;-0.727000;0.821000;CAMINAR
48.268860;0.143550;-0.361000;-0.621000;0.732000;CAMINAR
48.273671;0.150070;-0.346000;-0.526000;0.647000;CAMINAR
48.278482;0.162270;-0.372000;-0.431000;0.592000;CAMINAR
48.283293;0.175030;-0.353000;-0.375000;0.544000;CAMINAR
48.288103;0.208970;-0.321000;-0.424000;0.572000;CAMINAR
48.292914;0.253520;-0.327000;-0.465000;0.623000;CAMINAR
48.297725;0.285400;-0.361000;-0.444000;0.640000;CAMINAR
48.302536;0.419810;-0.367000;-0.322000;0.644000;CAMINAR
48.307346;0.510880;-0.335000;-0.219000;0.649000;CAMINAR
48.312157;0.571600;-0.287000;-0.172000;0.662000;CAMINAR
48.316968;0.581520;-0.303000;-0.155000;0.674000;CAMINAR
48.321779;0.538690;-0.321000;-0.120000;0.638000;CAMINAR
48.326590;0.510260;-0.325000;-0.038800;0.606000;CAMINAR
48.331400;0.536870;-0.265000;-0.042200;0.600000;CAMINAR
48.336211;0.525020;-0.211000;-0.093200;0.573000;CAMINAR
48.341022;0.495280;-0.180000;-0.135000;0.544000;CAMINAR
48.345833;0.468290;-0.162000;-0.178000;0.526000;CAMINAR
48.350643;0.427410;-0.153000;-0.219000;0.504000;CAMINAR
48.355454;0.417830;-0.162000;-0.197000;0.490000;CAMINAR
48.360265;0.446650;-0.069600;-0.195000;0.492000;CAMINAR
48.365076;0.509230;-0.006340;-0.197000;0.546000;CAMINAR
48.369887;0.571060;0.010100;-0.210000;0.609000;CAMINAR
48.374697;0.581830;-0.004820;-0.194000;0.613000;CAMINAR
48.379508;0.605030;0.062600;-0.218000;0.646000;CAMINAR
48.384319;0.610500;0.057000;-0.260000;0.666000;CAMINAR
48.389130;0.622210;0.055100;-0.309000;0.697000;CAMINAR
48.393941;0.667340;0.096500;-0.359000;0.764000;CAMINAR
48.398751;0.712100;0.098800;-0.452000;0.849000;CAMINAR
48.403562;0.732460;0.135000;-0.516000;0.906000;CAMINAR
48.408373;0.704680;0.134000;-0.573000;0.918000;CAMINAR
48.413184;0.738860;0.134000;-0.566000;0.940000;CAMINAR
48.417994;0.720390;0.157000;-0.443000;0.860000;CAMINAR
48.422805;0.691980;0.201000;-0.342000;0.797000;CAMINAR
48.427616;0.640390;0.248000;-0.244000;0.729000;CAMINAR
48.432427;0.564360;0.255000;-0.155000;0.638000;CAMINAR
48.437238;0.530970;0.229000;-0.077600;0.584000;CAMINAR
48.442048;0.460340;0.282000;0.046100;0.542000;CAMINAR
48.446859;0.389760;0.277000;0.165000;0.506000;CAMINAR
48.451670;0.349220;0.324000;0.281000;0.553000;CAMINAR
48.456481;0.359120;0.377000;0.355000;0.630000;CAMINAR
48.461292;0.369170;0.402000;0.399000;0.676000;CAMINAR
48.466102;0.397480;0.408000;0.455000;0.729000;CAMINAR
48.470913;0.463360;0.464000;0.477000;0.811000;CAMINAR
48.475724;0.430760;0.503000;0.440000;0.795000;CAMINAR
48.480535;0.448190;0.533000;0.401000;0.803000;CAMINAR
48.485345;0.398470;0.578000;0.364000;0.791000;CAMINAR
48.490156;0.380810;0.601000;0.313000;0.778000;CAMINAR
48.494967;0.393820;0.670000;0.239000;0.813000;CAMINAR
48.499778;0.372840;0.740000;0.156000;0.843000;CAMINAR
48.504589;0.392950;0.765000;0.051500;0.862000;CAMINAR
48.509399;0.377390;0.800000;-0.067100;0.887000;CAMINAR
48.514210;0.313070;0.821000;-0.167000;0.895000;CAMINAR
48.519021;0.272850;0.856000;-0.239000;0.929000;CAMINAR
48.523832;0.235090;0.828000;-0.275000;0.903000;CAMINAR
48.528643;0.181860;0.842000;-0.257000;0.899000;CAMINAR
48.533453;0.135740;0.852000;-0.183000;0.882000;CAMINAR
48.538264;0.080120;0.856000;-0.083100;0.863000;CAMINAR
48.543075;0.072490;0.790000;0.087900;0.798000;CAMINAR
48.547886;0.130560;0.767000;0.256000;0.819000;CAMINAR
48.552696;0.181310;0.740000;0.412000;0.866000;CAMINAR
48.557507;0.323850;0.747000;0.597000;1.010000;CAMINAR
48.562318;0.413660;0.694000;0.751000;1.100000;CAMINAR
48.567129;0.474590;0.708000;0.900000;1.240000;CAMINAR
48.571940;0.510240;0.706000;1.010000;1.340000;CAMINAR
48.576750;0.544410;0.685000;1.080000;1.390000;CAMINAR
48.581561;0.540000;0.711000;1.130000;1.440000;CAMINAR
48.586372;0.535560;0.733000;1.150000;1.460000;CAMINAR
48.591183;0.475070;0.758000;1.150000;1.450000;CAMINAR
48.595993;0.458050;0.769000;1.150000;1.450000;CAMINAR
48.600804;0.453620;0.826000;1.140000;1.480000;CAMINAR
48.605615;0.458350;0.847000;1.080000;1.450000;CAMINAR
48.610426;0.439010;0.850000;1.050000;1.420000;CAMINAR
48.615237;0.345390;0.843000;1.020000;1.370000;CAMINAR
48.620047;0.281500;0.830000;1.040000;1.360000;CAMINAR
48.624858;0.162050;0.837000;1.060000;1.360000;CAMINAR
48.629669;0.064270;0.815000;1.070000;1.350000;CAMINAR
48.634480;-0.036100;0.817000;1.150000;1.410000;CAMINAR
48.639291;-0.130090;0.798000;1.160000;1.410000;CAMINAR
48.644101;-0.289720;0.825000;1.170000;1.460000;CAMINAR
48.648912;-0.364660;0.786000;1.110000;1.410000;CAMINAR
48.653723;-0.443430;0.813000;1.030000;1.390000;CAMINAR
48.658534;-0.600030;0.795000;1.030000;1.440000;CAMINAR
48.663344;-0.720570;0.777000;1.090000;1.520000;CAMINAR
48.668155;-0.803740;0.726000;1.150000;1.580000;CAMINAR
48.672966;-0.806160;0.669000;1.200000;1.590000;CAMINAR
48.677777;-0.741960;0.567000;1.240000;1.560000;CAMINAR
48.682588;-0.664540;0.503000;1.270000;1.520000;CAMINAR
48.687398;-0.582120;0.414000;1.290000;1.470000;CAMINAR
48.692209;-0.467530;0.314000;1.320000;1.430000;CAMINAR
48.697020;-0.408430;0.209000;1.320000;1.390000;CAMINAR
48.701831;-0.317620;0.071000;1.370000;1.410000;CAMINAR
48.706641;-0.171390;-0.124000;1.500000;1.510000;CAMINAR
48.711452;-0.049150;-0.263000;1.700000;1.720000;CAMINAR
48.716263;0.123780;-0.409000;1.840000;1.890000;CAMINAR
48.721074;0.325300;-0.490000;1.960000;2.040000;CAMINAR
48.725885;0.552640;-0.614000;1.990000;2.150000;CAMINAR
48.730695;0.773500;-0.687000;2.020000;2.270000;CAMINAR
48.735506;1.006040;-0.801000;1.960000;2.340000;CAMINAR
48.740317;1.248320;-0.866000;1.860000;2.400000;CAMINAR
48.745128;1.478250;-0.876000;1.680000;2.400000;CAMINAR
48.749938;1.605870;-0.885000;1.460000;2.340000;CAMINAR
48.754749;1.643960;-0.902000;1.170000;2.210000;CAMINAR
48.759560;1.581310;-0.901000;0.874000;2.020000;CAMINAR
48.764371;1.482840;-0.871000;0.568000;1.810000;CAMINAR
48.769182;1.386940;-0.834000;0.276000;1.640000;CAMINAR
48.773992;1.277080;-0.810000;0.021100;1.510000;CAMINAR
48.778803;1.122310;-0.779000;-0.190000;1.380000;CAMINAR
48.783614;0.986330;-0.748000;-0.383000;1.300000;CAMINAR
48.788425;0.821350;-0.696000;-0.566000;1.220000;CAMINAR
48.793236;0.624050;-0.647000;-0.771000;1.180000;CAMINAR
48.798046;0.376300;-0.602000;-0.952000;1.190000;CAMINAR
48.802857;0.052920;-0.628000;-1.130000;1.290000;CAMINAR
48.807668;-0.234040;-0.622000;-1.240000;1.410000;CAMINAR
48.812479;-0.475410;-0.640000;-1.380000;1.590000;CAMINAR
48.817289;-0.699120;-0.641000;-1.510000;1.780000;CAMINAR
48.822100;-0.867520;-0.655000;-1.580000;1.920000;CAMINAR
48.826911;-1.027700;-0.639000;-1.620000;2.020000;CAMINAR
48.831722;-1.160920;-0.652000;-1.590000;2.070000;CAMINAR
48.836533;-1.213870;-0.694000;-1.560000;2.100000;CAMINAR
48.841343;-1.253740;-0.697000;-1.510000;2.080000;CAMINAR
48.846154;-1.255730;-0.684000;-1.410000;2.010000;CAMINAR
48.850965;-1.211280;-0.731000;-1.310000;1.930000;CAMINAR
48.855776;-1.156110;-0.769000;-1.180000;1.820000;CAMINAR
48.860587;-1.079040;-0.790000;-1.050000;1.700000;CAMINAR
48.865397;-1.005920;-0.807000;-0.890000;1.570000;CAMINAR
48.870208;-0.912730;-0.839000;-0.710000;1.430000;CAMINAR
48.875019;-0.752700;-0.853000;-0.560000;1.270000;CAMINAR
48.879830;-0.612780;-0.863000;-0.384000;1.130000;CAMINAR
48.884640;-0.486930;-0.877000;-0.214000;1.030000;CAMINAR
48.889451;-0.388020;-0.858000;-0.118000;0.949000;CAMINAR
48.894262;-0.324460;-0.889000;-0.029000;0.947000;CAMINAR
48.899073;-0.292620;-0.867000;-0.001300;0.915000;CAMINAR
48.903884;-0.263910;-0.857000;0.017000;0.897000;CAMINAR
48.908694;-0.201650;-0.848000;-0.058900;0.873000;CAMINAR
48.913505;-0.192220;-0.795000;-0.097600;0.824000;CAMINAR
48.918316;-0.137700;-0.773000;-0.210000;0.813000;CAMINAR
48.923127;-0.121980;-0.731000;-0.329000;0.810000;CAMINAR
48.927937;-0.104490;-0.664000;-0.423000;0.794000;CAMINAR
48.932748;-0.095840;-0.621000;-0.575000;0.852000;CAMINAR
48.937559;-0.101870;-0.577000;-0.690000;0.905000;CAMINAR
48.942370;-0.085310;-0.522000;-0.760000;0.926000;CAMINAR
48.947181;-0.094980;-0.495000;-0.859000;0.996000;CAMINAR
48.951991;-0.061500;-0.467000;-0.931000;1.040000;CAMINAR
48.956802;-0.029120;-0.426000;-0.957000;1.050000;CAMINAR
48.961613;0.017770;-0.384000;-0.986000;1.060000;CAMINAR
48.966424;0.058970;-0.352000;-0.970000;1.030000;CAMINAR
48.971234;0.054050;-0.342000;-0.944000;1.010000;CAMINAR
48.976045;0.006590;-0.325000;-0.878000;0.936000;CAMINAR
48.980856;-0.034580;-0.324000;-0.787000;0.852000;CAMINAR
48.985667;-0.031250;-0.292000;-0.691000;0.751000;CAMINAR
48.990478;-0.039900;-0.259000;-0.605000;0.659000;CAMINAR
48.995288;0.007570;-0.262000;-0.569000;0.627000;CAMINAR
49.000099;0.070370;-0.239000;-0.556000;0.609000;CAMINAR
49.004910;0.149930;-0.232000;-0.608000;0.668000;CAMINAR
49.009721;0.215180;-0.200000;-0.702000;0.761000;CAMINAR
49.014532;0.271160;-0.191000;-0.786000;0.853000;CAMINAR
49.019342;0.300010;-0.141000;-0.873000;0.934000;CAMINAR
49.024153;0.335140;-0.116000;-0.923000;0.989000;CAMINAR
49.028964;0.314210;-0.089700;-0.951000;1.010000;CAMINAR
49.033775;0.267290;-0.049100;-0.997000;1.030000;CAMINAR
49.038585;0.196780;-0.075300;-1.010000;1.030000;CAMINAR
49.043396;0.124290;-0.053700;-1.030000;1.040000;CAMINAR
49.048207;0.028280;0.026500;-1.060000;1.060000;CAMINAR
49.053018;0.016470;0.029100;-1.090000;1.090000;CAMINAR
49.057829;-0.029660;0.047600;-1.130000;1.130000;CAMINAR
49.062639;-0.107690;0.080600;-1.170000;1.180000;CAMINAR
49.067450;-0.136540;0.113000;-1.200000;1.210000;CAMINAR
49.072261;-0.223840;0.115000;-1.220000;1.250000;CAMINAR
49.077072;-0.224930;0.111000;-1.220000;1.250000;CAMINAR
49.081883;-0.239140;0.135000;-1.200000;1.230000;CAMINAR
49.086693;-0.211430;0.117000;-1.130000;1.150000;CAMINAR
49.091504;-0.200530;0.152000;-1.050000;1.080000;CAMINAR
49.096315;-0.150350;0.171000;-0.974000;1.000000;CAMINAR
49.101126;-0.131160;0.183000;-0.871000;0.900000;CAMINAR
49.105936;-0.132090;0.200000;-0.812000;0.846000;CAMINAR
49.110747;-0.153020;0.196000;-0.748000;0.788000;CAMINAR
49.115558;-0.217850;0.176000;-0.713000;0.766000;CAMINAR
49.120369;-0.202100;0.205000;-0.680000;0.738000;CAMINAR
49.125180;-0.182490;0.240000;-0.670000;0.735000;CAMINAR
49.129990;-0.184160;0.266000;-0.702000;0.773000;CAMINAR
49.134801;-0.212130;0.288000;-0.647000;0.739000;CAMINAR
49.139612;-0.217440;0.294000;-0.679000;0.771000;CAMINAR
49.144423;-0.267060;0.315000;-0.663000;0.781000;CAMINAR
49.149233;-0.315590;0.281000;-0.586000;0.723000;CAMINAR
49.154044;-0.386980;0.317000;-0.525000;0.725000;CAMINAR
49.158855;-0.408350;0.340000;-0.428000;0.682000;CAMINAR
49.163666;-0.415520;0.352000;-0.366000;0.656000;CAMINAR
49.168477;-0.406240;0.381000;-0.272000;0.620000;CAMINAR
49.173287;-0.465180;0.418000;-0.198000;0.656000;CAMINAR
49.178098;-0.512150;0.449000;-0.160000;0.700000;CAMINAR
49.182909;-0.589090;0.459000;-0.116000;0.756000;CAMINAR
49.187720;-0.633900;0.488000;-0.097300;0.806000;CAMINAR
49.192530;-0.632440;0.527000;-0.137000;0.835000;CAMINAR
49.197341;-0.649420;0.522000;-0.142000;0.845000;CAMINAR
49.202152;-0.711160;0.543000;-0.134000;0.905000;CAMINAR
49.206963;-0.811540;0.572000;-0.114000;1.000000;CAMINAR
49.211774;-0.848960;0.556000;-0.065200;1.020000;CAMINAR
49.216584;-0.885680;0.514000;-0.010600;1.020000;CAMINAR
49.221395;-0.858510;0.556000;0.033100;1.020000;CAMINAR
49.226206;-0.881030;0.550000;0.105000;1.040000;CAMINAR
49.231017;-0.878990;0.578000;0.197000;1.070000;CAMINAR
49.235828;-0.872540;0.591000;0.277000;1.090000;CAMINAR
49.240638;-0.864050;0.555000;0.337000;1.080000;CAMINAR
49.245449;-0.824620;0.576000;0.384000;1.080000;CAMINAR
49.250260;-0.824640;0.569000;0.405000;1.080000;CAMINAR
49.255071;-0.816090;0.568000;0.386000;1.070000;CAMINAR
49.259881;-0.817790;0.562000;0.386000;1.060000;CAMINAR
49.264692;-0.790080;0.561000;0.360000;1.030000;CAMINAR
49.269503;-0.778410;0.548000;0.348000;1.010000;CAMINAR
49.274314;-0.731500;0.555000;0.344000;0.981000;CAMINAR
49.279125;-0.723670;0.596000;0.407000;1.020000;CAMINAR
49.283935;-0.726200;0.572000;0.436000;1.020000;CAMINAR
49.288746;-0.735200;0.578000;0.455000;1.040000;CAMINAR
49.293557;-0.803090;0.557000;0.519000;1.110000;CAMINAR
49.298368;-0.834180;0.546000;0.642000;1.190000;CAMINAR
49.303178;-0.887300;0.575000;0.830000;1.340000;CAMINAR
49.307989;-0.961490;0.574000;0.995000;1.500000;CAMINAR
49.312800;-0.979520;0.591000;1.150000;1.620000;CAMINAR
49.317611;-1.018430;0.541000;1.270000;1.710000;CAMINAR
49.322422;-1.067940;0.527000;1.330000;1.780000;CAMINAR
49.327232;-1.041290;0.560000;1.300000;1.760000;CAMINAR
49.332043;-1.020040;0.569000;1.170000;1.650000;CAMINAR
49.336854;-1.013860;0.546000;1.080000;1.580000;CAMINAR
49.341665;-1.023000;0.535000;1.050000;1.560000;CAMINAR
49.346476;-0.998450;0.615000;0.997000;1.540000;CAMINAR
49.351286;-0.915910;0.668000;0.912000;1.450000;CAMINAR
49.356097;-0.824640;0.739000;0.806000;1.370000;CAMINAR
49.360908;-0.655520;0.750000;0.687000;1.210000;CAMINAR
49.365719;-0.504500;0.799000;0.547000;1.090000;CAMINAR
49.370529;-0.395860;0.783000;0.454000;0.988000;CAMINAR
49.375340;-0.336320;0.776000;0.357000;0.918000;CAMINAR
49.380151;-0.340050;0.765000;0.315000;0.895000;CAMINAR
49.384962;-0.348810;0.720000;0.284000;0.849000;CAMINAR
49.389773;-0.435610;0.691000;0.382000;0.902000;CAMINAR
